standort_id,patch_idx,patch_row,patch_col,patch_x_mm,patch_y_mm,patch_size_px,valid_ratio,roughness_index,var_Nz,surface_entropy_Nz,albedo_variance,skewness_Nz,kurtosis_Nz,edge_mean,edge_std,edge_p95,edge_density_global,std_Nx,std_Ny,albedo_mean,mean_deviation_deg,patch_label_strikt,patch_label_locker,anteil_ausgemagert,cluster_id,datum,mischgut_typ_geschaetzt,groesstkorn_mm,flickstelle,mtd_mittel_mm,label_visuell_autor,label_visuell_betreuer,belichtung_s
S005,38,5,3,150,250,193,0.946387822491879,0.3071209715971838,0.0026384142693132,2.095382699393461,0.0419970378279686,-1.5250144004821775,2.3882532119750977,0.2259530574083328,0.1810177266597747,0.5894265174865723,0.126035402246681,0.2303288280963897,0.2031549215316772,0.7618621587753296,15.854362487792969,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,39,5,4,200,250,193,0.9613143977019516,0.2892933421330462,0.0024069433566182,1.978512289324243,0.0382478274405002,-2.000378131866455,5.185376167297363,0.2039155811071396,0.1810459047555923,0.5685336589813232,0.1049206881143878,0.2106773406267166,0.198256641626358,0.7831217050552368,14.79379653930664,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,40,5,5,250,250,193,0.9090982308249886,0.2829471527644178,0.0024724290706217,1.941418976866568,0.031146178022027,-2.2365739345550537,6.668097496032715,0.1965454816818237,0.1826232224702835,0.5690533518791199,0.0995777101851578,0.2011094987392425,0.1990328133106231,0.7426980137825012,14.472671508789062,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,41,5,6,300,250,193,0.7206099492603828,0.2608795088301996,0.0022593524772673,1.7964456396711408,0.0234556160867214,-2.760509490966797,10.000426292419434,0.173374131321907,0.1753663271665573,0.5321844816207886,0.0781238357797481,0.1717042624950409,0.1964071393013,0.7182718515396118,13.407705307006836,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,42,6,0,0,300,193,0.3971650245644178,,,,,,,,,,,,,,,unklar,ausgemagert,0.6205535719079707,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,43,6,1,50,300,193,0.616311847297914,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,44,6,2,100,300,193,0.7302209455287391,0.2828041811833872,0.0027007567696273,1.9806221191343505,0.0317313447594642,-2.320454835891724,7.533197402954102,0.1991778761148452,0.188060462474823,0.5698067545890808,0.104485294117647,0.2109620422124862,0.1883433610200882,0.768301784992218,14.779534339904783,ausgemagert,ausgemagert,0.9080780692099116,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,45,6,3,150,300,193,0.7861419098499288,0.3004230326289608,0.0030533683020621,2.094359316502859,0.0345689505338668,-1.9343652725219729,4.617945671081543,0.2197841703891754,0.1926074475049972,0.6072591543197632,0.1282313970563125,0.2335796356201172,0.1889300197362899,0.7658089399337769,15.71939754486084,unklar,unklar,0.2448924803350425,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,46,6,4,200,300,193,0.7031061236543263,0.2731144303391665,0.0020503541454672,1.8947513868910957,0.0263648834079504,-2.016270160675049,5.056049346923828,0.1871158480644226,0.1672569215297699,0.5320507287979126,0.0865979381443299,0.2115712463855743,0.1727110296487808,0.747029721736908,14.16835117340088,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,47,6,5,250,300,193,0.7023544256221643,0.2416725904585264,0.0015621612546965,1.636183604119015,0.023832120001316,-3.0346901416778564,14.22877311706543,0.151121124625206,0.1504095941781997,0.4436357319355011,0.0509517620976989,0.1820631474256515,0.158929705619812,0.7260971069335938,12.32103157043457,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,48,6,6,300,300,193,0.6257886117748127,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S006,0,0,0,0,0,193,0.3347472415366855,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,1,0,1,50,0,193,0.5177320196515343,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,2,0,2,100,0,193,0.5727670541491047,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,3,0,3,150,0,193,0.574512067438052,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,4,0,4,200,0,193,0.5832908265993718,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,5,0,5,250,0,193,0.5836935219737442,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,6,0,6,300,0,193,0.5059196220032752,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,7,1,0,0,50,193,0.5353163843324653,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,8,1,1,50,50,193,0.7956723670434106,0.2975234584508886,0.0030736366752535,2.042422340712031,0.0618100762367248,-2.9074859619140625,14.632034301757812,0.2131407558917999,0.2024243026971817,0.6044760942459106,0.0970038464133882,0.2103151381015777,0.2104465514421463,0.8453644514083862,15.386926651000977,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,9,1,2,100,50,193,0.862466106472657,0.3176029935743691,0.0029862665105611,2.169531988466312,0.0735880732536315,-2.0695183277130127,6.277057647705078,0.2307175695896148,0.1901994347572326,0.6075165271759033,0.1058021540185519,0.2328601032495498,0.2159810960292816,0.8438351154327393,16.621614456176758,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,10,1,3,150,50,193,0.892131332384762,0.3364735625317304,0.003451889147982,2.2900610201348326,0.0937144309282302,-1.721440672874451,3.8266916275024414,0.2570384442806244,0.2009905874729156,0.6511059999465942,0.1390268123138033,0.2508717179298401,0.2242272049188614,0.8819160461425781,17.751590728759766,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,11,1,4,200,50,193,0.903084646567693,0.3194704142909246,0.0028246124275028,2.1837338087840648,0.0823016390204429,-1.7805132865905762,4.455146312713623,0.231450080871582,0.182339608669281,0.5905256867408752,0.1074348226760605,0.2363074421882629,0.2149886935949325,0.884056568145752,16.787246704101562,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,12,1,5,250,50,193,0.8269483744530054,0.3117688187882193,0.0029784019570797,2.1380135277884884,0.0666556134819984,-2.20268177986145,7.117483139038086,0.2172088027000427,0.1862268894910812,0.574735701084137,0.0939843521734895,0.2264550179243087,0.214284673333168,0.8331934809684753,16.294513702392578,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,13,1,6,300,50,193,0.7247979811538565,0.2778047382854948,0.0020186917390674,1.898441496780786,0.0619388185441494,-2.50589919090271,9.490619659423828,0.1797623187303543,0.1590835899114608,0.4890491664409637,0.058004296614564,0.1986119300127029,0.1942389607429504,0.8559057712554932,14.310684204101562,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,14,2,0,0,100,193,0.6420575048994603,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,15,2,1,50,100,193,0.8646138151359768,0.333054757553388,0.0037271035835146,2.298349741474863,0.0763204619288444,-1.9686253070831297,5.303133010864258,0.2487275898456573,0.2025177925825119,0.6563758850097656,0.1305036328634416,0.2279026359319687,0.2428700476884842,0.8454271554946899,17.82457733154297,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,16,2,2,100,100,193,0.9550591962200328,0.3423032538841827,0.0033795488998293,2.3238198741257285,0.081365592777729,-1.637545108795166,3.644312858581543,0.2609361410140991,0.1987403333187103,0.6499334573745728,0.140295151089248,0.2459095120429992,0.2381176799535751,0.8588083982467651,18.25734138488769,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,17,2,3,150,100,193,0.9843754194743484,0.3397998649580112,0.0033091031946241,2.3051251883621675,0.0995103567838668,-1.5328729152679443,2.9866857528686523,0.2555348575115204,0.1900805532932281,0.6268206238746643,0.133416968936646,0.2446760386228561,0.2357914000749588,0.928528606891632,18.013761520385742,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,18,2,4,200,100,193,0.9833552578592714,0.3280552499608573,0.0028181674424558,2.2315342106004525,0.0885874778032302,-1.5683355331420898,3.188897132873535,0.2418887168169021,0.1793071627616882,0.5935909152030945,0.1140899287449834,0.2370926141738891,0.2267318665981292,0.9179950952529908,17.383024215698242,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,19,2,5,250,100,193,0.9593546135466724,0.3148863179965517,0.002585208741948,2.1502352180236555,0.0755859687924385,-1.8377286195755005,4.865015506744385,0.2212851494550705,0.1745495796203613,0.563630998134613,0.0924303903735833,0.2224101126194,0.2229061126708984,0.8642380833625793,16.598546981811523,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,20,2,6,300,100,193,0.8168272973771108,0.310673422874932,0.0025461197365075,2.138509718018121,0.0678592324256897,-2.080394744873047,6.666101455688477,0.214148923754692,0.1752844750881195,0.5543060898780823,0.0844014987182015,0.2087704837322235,0.2300714254379272,0.8463172316551208,16.549570083618164,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,21,3,0,0,150,193,0.6371446213321162,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,22,3,1,50,150,193,0.9046417353486,0.3356742380966435,0.0035592960193753,2.300868481224223,0.0984533205628395,-1.7202752828598022,3.9503908157348633,0.2561498880386352,0.2000548392534256,0.65065997838974,0.1393892631391518,0.2304619401693344,0.2440583705902099,0.8999813795089722,17.833580017089844,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,23,3,2,100,150,193,0.970710623103976,0.3409494992745444,0.0033279475755989,2.316848830023855,0.0986662209033966,-1.4811416864395142,2.615967273712158,0.2619719505310058,0.1926931887865066,0.6427803039550781,0.1416837214447701,0.2394754737615585,0.2426892220973968,0.9303282499313354,18.12510299682617,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,24,3,3,150,150,193,0.9975838277537652,0.3450153702231166,0.0031407966744154,2.330987527831165,0.1094314008951187,-1.319921612739563,1.985990047454834,0.25543874502182,0.1799558997154235,0.6049826741218567,0.1271831857692618,0.2445093095302581,0.2434148788452148,0.9896042346954346,18.457149505615234,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,25,3,4,200,150,193,0.9961878171226072,0.3257961989073736,0.0026968454476445,2.2175541365612363,0.1112778708338737,-1.4776933193206787,2.68628454208374,0.2343226820230484,0.1705691069364547,0.5687482953071594,0.1027299431374134,0.2299855351448059,0.2307592183351516,0.9853156805038452,17.272911071777344,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,26,3,5,250,150,193,0.9789524550994656,0.3275744892942913,0.0029357352759689,2.2342503027058074,0.0879676342010498,-1.5592056512832642,3.179637908935547,0.2395587265491485,0.1775238662958145,0.5842829346656799,0.1088166735225558,0.2293165922164917,0.2339208126068115,0.903856635093689,17.29763412475586,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,27,3,6,300,150,193,0.8683186125802035,0.3374021260437358,0.0033226867672055,2.3145711755347085,0.0833019986748695,-1.5979527235031128,3.264224052429199,0.2470227181911468,0.1841342896223068,0.6140835881233215,0.1203314370516942,0.2258874624967575,0.2506293058395386,0.879977285861969,18.124534606933597,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,28,4,0,0,200,193,0.670299873822116,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,29,4,1,50,200,193,0.9119707911621788,0.3349470340552302,0.0035567174199968,2.2966365004374385,0.0829098597168922,-1.8067907094955444,4.695858478546143,0.253454327583313,0.2003581523895263,0.6432024240493774,0.1366205475419487,0.230320930480957,0.2431908398866653,0.8825764656066895,17.819555282592773,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,30,4,2,100,200,193,0.9895836129828988,0.3308607847667751,0.0029631541110575,2.2551357593523305,0.1060696542263031,-1.4443986415863037,2.4194140434265137,0.2479424327611923,0.1783824563026428,0.600604236125946,0.1212935080437318,0.2319977879524231,0.2358938008546829,0.9711023569107056,17.532678604125977,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,31,4,3,150,200,193,0.9968052833633118,0.3204136420996791,0.002653811359778,2.187767311180435,0.1106548011302948,-1.481809377670288,2.5446348190307617,0.2323038876056671,0.1716609746217727,0.5714369416236877,0.1011850255857796,0.2223376333713531,0.2307181805372238,0.9937953352928162,16.895849227905273,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,32,4,4,200,200,193,0.9948186528497408,0.3333158274103108,0.0030471198260784,2.266285496444874,0.1044185385107994,-1.4624289274215698,2.3889360427856445,0.249824583530426,0.1818486452102661,0.609428346157074,0.1254317789291882,0.2350042760372162,0.2363734990358352,0.966370165348053,17.643253326416016,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,33,4,5,250,200,193,0.9760262020456923,0.3268550217597192,0.0029439532663673,2.2319221215890086,0.0949796065688133,-1.5755761861801147,3.111508369445801,0.2486941963434219,0.1826462298631668,0.6044903993606567,0.122648256133788,0.2227263897657394,0.23922199010849,0.9142149686813354,17.2729549407959,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,34,4,6,300,200,193,0.8972052941018551,0.3141658973244036,0.0029505097772926,2.1728157135668025,0.0834053456783294,-1.9349790811538696,5.278403282165527,0.2305701076984405,0.1859984099864959,0.6023032069206238,0.1070915619389587,0.2098839432001114,0.2337711304426193,0.8866949677467346,16.59619903564453,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,35,5,0,0,250,193,0.6243120620687803,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,36,5,1,50,250,193,0.8795940830626325,0.2971890867796889,0.002391051268205,2.042683112157456,0.0770907625555992,-2.080813407897949,6.15499210357666,0.2053284347057342,0.170483723282814,0.5424404740333557,0.0812782322060798,0.2071881890296936,0.2130596339702606,0.8829268217086792,15.518550872802734,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,37,5,2,100,250,193,0.9711938575532229,0.3125164942258511,0.0026038654614239,2.142847770027392,0.0939101949334144,-1.680692434310913,3.673963069915772,0.2290336042642593,0.173772394657135,0.5669218301773071,0.1000663423264042,0.2234640419483184,0.2184728384017944,0.9304966926574708,16.437847137451172,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,38,5,3,150,250,193,0.9819055545115304,0.3172437029007009,0.0027231390122324,2.17122866091205,0.103348322212696,-1.6069000959396362,3.169218063354492,0.2306343913078308,0.1753691285848617,0.5806827545166016,0.1043609022556391,0.226637378334999,0.2219888865947723,0.9385722875595092,16.647329330444336,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,39,5,4,200,250,193,0.9798115385647936,0.3160582398039537,0.0029468585271388,2.1671411184993725,0.0973864644765853,-1.8420562744140625,4.562103271484375,0.2367907017469406,0.1871718168258667,0.6060895323753357,0.1149683535633065,0.2239490449428558,0.223023846745491,0.9364148378372192,16.539230346679688,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,40,5,5,250,250,193,0.9630594109908992,0.3123311028261067,0.0030329895671457,2.149862761883206,0.088711567223072,-2.027950525283813,5.662635803222656,0.2344801574945449,0.1933314800262451,0.6179273724555969,0.1141527053773032,0.2147481441497802,0.2267905473709106,0.9021717309951782,16.339826583862305,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,41,5,6,300,250,193,0.8915138661440576,0.2937276405098693,0.002687286119908,2.048826247512205,0.0643219575285911,-2.4286789894104004,8.683977127075195,0.2099642902612686,0.1871600300073623,0.5831068158149719,0.0899783184774753,0.1960337907075882,0.2187388390302658,0.8660166263580322,15.537540435791016,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,42,6,0,0,300,193,0.5261080834384816,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,43,6,1,50,300,193,0.7162876855754516,0.2787335879605736,0.0023823918309062,1.9457054345052125,0.0644190832972526,-2.5813522338867188,9.610941886901855,0.1944577097892761,0.1755776703357696,0.533931314945221,0.0747348300288594,0.2031568884849548,0.1908394396305084,0.861363410949707,14.62965965270996,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,44,6,2,100,300,193,0.8709495556927703,0.3001054256753738,0.0026490706950426,2.0944781795442555,0.0694198906421661,-2.095597267150879,6.296957969665527,0.2119696289300918,0.1762222051620483,0.5599852800369263,0.0892669995684606,0.2210593968629837,0.2029680013656616,0.8645981550216675,15.937451362609863,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,45,6,3,150,300,193,0.8962119788450696,0.3095765051652401,0.0029188692569732,2.151333765985892,0.0882530510425567,-2.012775182723999,6.150803565979004,0.2259145081043243,0.1802671402692794,0.5833191275596619,0.1018482461132912,0.2279851734638214,0.2094286829233169,0.9150192737579346,16.39413070678711,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,46,6,4,200,300,193,0.9106821659641868,0.3071524961537457,0.0027041749563068,2.134600973914888,0.0771304443478584,-1.9470423460006716,5.117593765258789,0.2264484763145446,0.1833215653896331,0.5971915125846863,0.1027651671481634,0.2237711697816848,0.2104022800922393,0.9028308987617492,16.336252212524414,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,47,6,5,250,300,193,0.8872452951757094,0.2820431941089763,0.0025236047804355,1.9697046277659545,0.067421980202198,-2.4878504276275635,8.6526460647583,0.2019167840480804,0.1870985329151153,0.5753275156021118,0.087234106932131,0.2042447328567505,0.1945056617259979,0.8694809079170227,14.78852367401123,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S006,48,6,6,300,300,193,0.7811216408494188,0.252664156989121,0.0019629294984042,1.7747481838321353,0.0519796423614025,-2.760238647460937,10.84052848815918,0.1707313954830169,0.1626809686422348,0.5014457702636719,0.0605581523233434,0.1745644062757492,0.1826648414134979,0.8469024300575256,13.258760452270508,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.62,intakt,intakt,1_10
S007,0,0,0,0,0,193,0.4645225375177857,,,,,,,,,,,,,,,unklar,intakt,0.0854788048001288,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,1,0,1,50,0,193,0.4770866331982066,,,,,,,,,,,,,,,ausgemagert,ausgemagert,0.9994093801175872,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,2,0,2,100,0,193,0.5201213455394775,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,3,0,3,150,0,193,0.6700582565974925,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,4,0,4,200,0,193,0.6909715697065693,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,5,0,5,250,0,193,0.6428897420064968,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,6,0,6,300,0,193,0.514268839431931,,,,,,,,,,,,,,,ausgemagert,ausgemagert,0.9983892185025102,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,7,1,0,0,50,193,0.6312921152245697,,,,,,,,,,,,,,,unklar,unklar,0.2350935595586458,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,8,1,1,50,50,193,0.7939810464710462,0.3550265610111072,0.0063472925685346,2.47943893402699,0.0651181787252426,-2.216433525085449,6.6605424880981445,0.2665450870990753,0.2360248416662216,0.7392405271530151,0.103229078613694,0.2497163414955139,0.252360075712204,0.9197890758514404,19.48934936523437,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,9,1,2,100,50,193,0.8557545168997825,0.3766269293524754,0.0072260103188455,2.5659577225872767,0.0950023606419563,-2.112642288208008,5.894156455993652,0.286093533039093,0.2445131838321685,0.7664560675621033,0.1137846655791191,0.2734153866767883,0.259020984172821,0.934030294418335,20.571075439453125,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,10,1,3,150,50,193,0.873848962388252,0.4142975941346482,0.0088132340461015,2.7614704455573023,0.0839895829558372,-1.5752100944519043,3.137745857238769,0.3109956383705139,0.2522349059581756,0.8093081116676331,0.1398156682027649,0.3153843283653259,0.268654465675354,0.8998264074325562,23.00069808959961,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,11,1,4,200,50,193,0.9015812505033692,0.3786539370309014,0.0065103820525109,2.567142056208235,0.0914893150329589,-1.8887183666229248,4.778995990753174,0.2813456356525421,0.2328464239835739,0.7445976734161377,0.1132418187773575,0.2815842032432556,0.2531583309173584,0.9407978057861328,20.554765701293945,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,12,1,5,250,50,193,0.8413648688555397,0.3752289084735597,0.0067636589519679,2.545729411194614,0.0805359482765197,-1.946650981903076,4.670114040374756,0.2771949470043182,0.2380269169807434,0.7611706256866455,0.1110402042118698,0.2758274972438812,0.2543932497501373,0.9090940952301024,20.20672035217285,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,13,1,6,300,50,193,0.7424628849096621,0.308925344686117,0.0037433302495628,2.1555654062793086,0.0827555954456329,-2.612881183624268,9.839715003967283,0.2112941443920135,0.1929769814014434,0.5860005617141724,0.0565519236332079,0.2207385152578354,0.2161235213279724,0.9468806385993958,16.33683967590332,ausgemagert,ausgemagert,0.999892614566834,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,14,2,0,0,100,193,0.7589465489006416,0.3198872002445269,0.0048074624501168,2.3583117469154846,0.0629857629537582,-2.274498462677002,7.290769577026367,0.2340111434459686,0.2169769555330276,0.6646848917007446,0.0768305624336752,0.2061414271593094,0.2446089386940002,0.9381776452064514,18.328353881835938,unklar,unklar,0.4160917071599238,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,15,2,1,50,100,193,0.892721952267175,0.3820965029841077,0.0079045547172427,2.612088942560105,0.1052915528416633,-1.904632568359375,4.4153666496276855,0.2816334664821625,0.2470374107360839,0.771186113357544,0.1165308393227678,0.2576768100261688,0.2821354269981384,0.9580844044685364,20.97743034362793,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,16,2,2,100,100,193,0.9195146178420898,0.4301100490576442,0.0091637773439288,2.8202310224077407,0.0979894921183586,-1.4349268674850464,2.2781853675842285,0.3076128363609314,0.250273197889328,0.8023512363433838,0.137631018072465,0.307575911283493,0.3006521463394165,0.936737060546875,23.808788299560547,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,17,2,3,150,100,193,0.9650997342210528,0.4027463578759178,0.0071781859733164,2.669366499808915,0.1222220435738563,-1.4205039739608765,1.993208408355713,0.2935446500778198,0.2321026474237442,0.7568956017494202,0.1231744972043728,0.2963911592960357,0.272684633731842,0.9599286913871764,21.682313919067383,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,18,2,4,200,100,193,0.959703616204462,0.404575961750062,0.0072123338468372,2.6837285132780178,0.1300544589757919,-1.3818467855453491,1.8161287307739256,0.3039606809616089,0.2418197244405746,0.7896738052368164,0.1352802954011413,0.2987375855445862,0.2728324830532074,0.9716948866844176,21.89833068847656,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,19,2,5,250,100,193,0.9315686327149724,0.3736672871163408,0.0065338858403265,2.5265643069832997,0.1175441369414329,-1.9238134622573853,4.609982967376709,0.2755885124206543,0.239121526479721,0.7512277960777283,0.1102017291066282,0.2744868993759155,0.2535432577133178,0.9249745011329652,19.97085952758789,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,20,2,6,300,100,193,0.838733925742973,0.3367487543293929,0.004654720891267,2.333157648978592,0.0857146978378295,-2.281067132949829,6.951915740966797,0.2483301311731338,0.220945194363594,0.6831863522529602,0.0850457717175597,0.2246614098548889,0.2508524954319,0.9221442937850952,18.04508399963379,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
S007,21,3,0,0,150,193,0.8072968401836291,0.3335740150368533,0.0045016729272902,2.40728517638236,0.0738303214311599,-1.87538480758667,4.770270824432373,0.2381485104560852,0.2013984769582748,0.6412675380706787,0.0757207941205812,0.2148209065198898,0.2551932632923126,0.9573887586593628,18.888843536376957,unklar,ausgemagert,0.610378802115493,C01,2026-06-02,AC8,8,nein,1.24,ausgemagert,ausgemagert,1_10
